filepath,label
data\raw\baboon\baboon-0326.jpg,baboon
data\raw\baboon\baboon-0287.jpg,baboon
data\raw\baboon\baboon-0283.jpg,baboon
data\raw\baboon\baboon-0107.jpg,baboon
data\raw\baboon\baboon-0054.jpg,baboon
data\raw\baboon\baboon-0068.jpg,baboon
data\raw\baboon\baboon-0012.jpg,baboon
data\raw\baboon\baboon-0154.jpg,baboon
data\raw\baboon\baboon-0008.jpg,baboon
data\raw\baboon\baboon-0011.jpg,baboon
data\raw\baboon\baboon-0087.jpg,baboon
data\raw\baboon\baboon-0144.jpg,baboon
data\raw\baboon\baboon-0163.jpg,baboon
data\raw\baboon\baboon-0044.jpg,baboon
data\raw\baboon\baboon-0167.jpg,baboon
data\raw\baboon\baboon-0024.jpg,baboon
data\raw\baboon\baboon-0316.jpg,baboon
data\raw\baboon\baboon-0162.jpg,baboon
data\raw\baboon\baboon-0322.jpg,baboon
data\raw\baboon\baboon-0268.jpg,baboon
data\raw\baboon\baboon-0173.jpg,baboon
data\raw\baboon\baboon-0051.jpg,baboon
data\raw\baboon\baboon-0281.jpg,baboon
data\raw\baboon\baboon-0021.jpg,baboon
data\raw\baboon\baboon-0073.jpg,baboon
data\raw\baboon\baboon-0172.jpg,baboon
data\raw\baboon\baboon-0177.jpg,baboon
data\raw\baboon\baboon-0212.jpg,baboon
data\raw\baboon\baboon-0083.jpg,baboon
data\raw\baboon\baboon-0042.jpg,baboon
data\raw\baboon\baboon-0315.jpg,baboon
data\raw\baboon\baboon-0078.jpg,baboon
data\raw\baboon\baboon-0269.jpg,baboon
data\raw\baboon\baboon-0176.jpg,baboon
data\raw\baboon\baboon-0211.jpg,baboon
data\raw\baboon\baboon-0015.jpg,baboon
data\raw\baboon\baboon-0129.jpg,baboon
data\raw\baboon\baboon-0111.jpg,baboon
data\raw\baboon\baboon-0276.jpg,baboon
data\raw\baboon\baboon-0047.jpg,baboon
data\raw\baboon\baboon-0308.jpg,baboon
data\raw\baboon\baboon-0232.jpg,baboon
data\raw\baboon\baboon-0323.jpg,baboon
data\raw\baboon\baboon-0220.jpg,baboon
data\raw\baboon\baboon-0296.jpg,baboon
data\raw\baboon\baboon-0133.jpg,baboon
data\raw\baboon\baboon-0233.jpg,baboon
data\raw\baboon\baboon-0319.jpg,baboon
data\raw\baboon\baboon-0240.jpg,baboon
data\raw\baboon\baboon-0271.jpg,baboon
data\raw\baboon\baboon-0307.jpg,baboon
data\raw\baboon\baboon-0238.jpg,baboon
data\raw\baboon\baboon-0033.jpg,baboon
data\raw\baboon\baboon-0241.jpg,baboon
data\raw\baboon\baboon-0148.jpg,baboon
data\raw\baboon\baboon-0105.jpg,baboon
data\raw\baboon\baboon-0106.jpg,baboon
data\raw\baboon\baboon-0259.jpg,baboon
data\raw\baboon\baboon-0123.jpg,baboon
data\raw\baboon\baboon-0185.jpg,baboon
data\raw\baboon\baboon-0184.jpg,baboon
data\raw\baboon\baboon-0102.jpg,baboon
data\raw\baboon\baboon-0080.jpg,baboon
data\raw\baboon\baboon-0227.jpg,baboon
data\raw\baboon\baboon-0247.jpg,baboon
data\raw\baboon\baboon-0250.jpg,baboon
data\raw\baboon\baboon-0034.jpg,baboon
data\raw\baboon\baboon-0202.jpg,baboon
data\raw\baboon\baboon-0120.jpg,baboon
data\raw\baboon\baboon-0095.jpg,baboon
data\raw\baboon\baboon-0147.jpg,baboon
data\raw\baboon\baboon-0142.jpg,baboon
data\raw\baboon\baboon-0214.jpg,baboon
data\raw\baboon\baboon-0007.jpg,baboon
data\raw\baboon\baboon-0127.jpg,baboon
data\raw\baboon\baboon-0209.jpg,baboon
data\raw\baboon\baboon-0257.jpg,baboon
data\raw\baboon\baboon-0036.jpg,baboon
data\raw\baboon\baboon-0203.jpg,baboon
data\raw\baboon\baboon-0245.jpg,baboon
data\raw\baboon\baboon-0244.jpg,baboon
data\raw\baboon\baboon-0058.jpg,baboon
data\raw\baboon\baboon-0131.jpg,baboon
data\raw\baboon\baboon-0310.jpg,baboon
data\raw\baboon\baboon-0317.jpg,baboon
data\raw\baboon\baboon-0239.jpg,baboon
data\raw\baboon\baboon-0164.jpg,baboon
data\raw\baboon\baboon-0297.jpg,baboon
data\raw\baboon\baboon-0270.jpg,baboon
data\raw\baboon\baboon-0237.jpg,baboon
data\raw\baboon\baboon-0305.jpg,baboon
data\raw\baboon\baboon-0314.jpg,baboon
data\raw\baboon\baboon-0077.jpg,baboon
data\raw\baboon\baboon-0075.jpg,baboon
data\raw\baboon\baboon-0139.jpg,baboon
data\raw\baboon\baboon-0292.jpg,baboon
data\raw\baboon\baboon-0275.jpg,baboon
data\raw\baboon\baboon-0182.jpg,baboon
data\raw\baboon\baboon-0089.jpg,baboon
data\raw\baboon\baboon-0171.jpg,baboon
data\raw\badger\badger-0300.jpg,badger
data\raw\badger\badger-0115.jpg,badger
data\raw\badger\badger-0113.jpg,badger
data\raw\badger\badger-0155.jpg,badger
data\raw\badger\badger-0108.jpg,badger
data\raw\badger\badger-0166.jpg,badger
data\raw\badger\badger-0203.jpg,badger
data\raw\badger\badger-0171.jpg,badger
data\raw\badger\badger-0237.jpg,badger
data\raw\badger\badger-0116.jpg,badger
data\raw\badger\badger-0265.jpg,badger
data\raw\badger\badger-0294.jpg,badger
data\raw\badger\badger-0096.jpg,badger
data\raw\badger\badger-0094.jpg,badger
data\raw\badger\badger-0139.jpg,badger
data\raw\badger\badger-0229.jpg,badger
data\raw\badger\badger-0213.jpg,badger
data\raw\badger\badger-0152.jpg,badger
data\raw\badger\badger-0103.jpg,badger
data\raw\badger\badger-0067.jpg,badger
data\raw\badger\badger-0030.jpg,badger
data\raw\badger\badger-0191.jpg,badger
data\raw\badger\badger-0051.jpg,badger
data\raw\badger\badger-0019.jpg,badger
data\raw\badger\badger-0200.jpg,badger
data\raw\badger\badger-0007.jpg,badger
data\raw\badger\badger-0022.jpg,badger
data\raw\badger\badger-0238.jpg,badger
data\raw\badger\badger-0015.jpg,badger
data\raw\badger\badger-0277.jpg,badger
data\raw\badger\badger-0142.jpg,badger
data\raw\badger\badger-0256.jpg,badger
data\raw\badger\badger-0205.jpg,badger
data\raw\badger\badger-0145.jpg,badger
data\raw\badger\badger-0276.jpg,badger
data\raw\badger\badger-0134.jpg,badger
data\raw\badger\badger-0299.jpg,badger
data\raw\badger\badger-0061.jpg,badger
data\raw\badger\badger-0004.jpg,badger
data\raw\badger\badger-0081.jpg,badger
data\raw\badger\badger-0037.jpg,badger
data\raw\badger\badger-0005.jpg,badger
data\raw\badger\badger-0101.jpg,badger
data\raw\badger\badger-0220.jpg,badger
data\raw\badger\badger-0069.jpg,badger
data\raw\badger\badger-0259.jpg,badger
data\raw\badger\badger-0006.jpg,badger
data\raw\badger\badger-0201.jpg,badger
data\raw\badger\badger-0056.jpg,badger
data\raw\badger\badger-0227.jpg,badger
data\raw\badger\badger-0128.jpg,badger
data\raw\badger\badger-0278.jpg,badger
data\raw\badger\badger-0176.jpg,badger
data\raw\badger\badger-0053.jpg,badger
data\raw\badger\badger-0248.jpg,badger
data\raw\badger\badger-0279.jpg,badger
data\raw\badger\badger-0298.jpg,badger
data\raw\badger\badger-0049.jpg,badger
data\raw\badger\badger-0111.jpg,badger
data\raw\badger\badger-0253.jpg,badger
data\raw\badger\badger-0292.jpg,badger
data\raw\badger\badger-0153.jpg,badger
data\raw\badger\badger-0284.jpg,badger
data\raw\badger\badger-0219.jpg,badger
data\raw\badger\badger-0059.jpg,badger
data\raw\badger\badger-0020.jpg,badger
data\raw\badger\badger-0099.jpg,badger
data\raw\badger\badger-0100.jpg,badger
data\raw\badger\badger-0133.jpg,badger
data\raw\badger\badger-0131.jpg,badger
data\raw\badger\badger-0241.jpg,badger
data\raw\badger\badger-0119.jpg,badger
data\raw\badger\badger-0080.jpg,badger
data\raw\badger\badger-0270.jpg,badger
data\raw\badger\badger-0065.jpg,badger
data\raw\badger\badger-0104.jpg,badger
data\raw\badger\badger-0304.jpg,badger
data\raw\badger\badger-0040.jpg,badger
data\raw\badger\badger-0156.jpg,badger
data\raw\badger\badger-0159.jpg,badger
data\raw\badger\badger-0008.jpg,badger
data\raw\badger\badger-0093.jpg,badger
data\raw\badger\badger-0047.jpg,badger
data\raw\badger\badger-0305.jpg,badger
data\raw\badger\badger-0301.jpg,badger
data\raw\badger\badger-0287.jpg,badger
data\raw\badger\badger-0160.jpg,badger
data\raw\badger\badger-0146.jpg,badger
data\raw\badger\badger-0039.jpg,badger
data\raw\badger\badger-0043.jpg,badger
data\raw\badger\badger-0180.jpg,badger
data\raw\badger\badger-0190.jpg,badger
data\raw\badger\badger-0031.jpg,badger
data\raw\badger\badger-0132.jpg,badger
data\raw\badger\badger-0034.jpg,badger
data\raw\badger\badger-0001.jpg,badger
data\raw\badger\badger-0217.jpg,badger
data\raw\badger\badger-0109.jpg,badger
data\raw\badger\badger-0184.jpg,badger
data\raw\badger\badger-0018.jpg,badger
data\raw\badger\badger-0240.jpg,badger
data\raw\badger\badger-0182.jpg,badger
data\raw\badger\badger-0199.jpg,badger
data\raw\badger\badger-0112.jpg,badger
data\raw\badger\badger-0012.jpg,badger
data\raw\badger\badger-0129.jpg,badger
data\raw\badger\badger-0209.jpg,badger
data\raw\badger\badger-0280.jpg,badger
data\raw\badger\badger-0271.jpg,badger
data\raw\badger\badger-0163.jpg,badger
data\raw\badger\badger-0225.jpg,badger
data\raw\badger\badger-0110.jpg,badger
data\raw\badger\badger-0079.jpg,badger
data\raw\badger\badger-0186.jpg,badger
data\raw\badger\badger-0025.jpg,badger
data\raw\badger\badger-0097.jpg,badger
data\raw\badger\badger-0087.jpg,badger
data\raw\badger\badger-0290.jpg,badger
data\raw\badger\badger-0207.jpg,badger
data\raw\badger\badger-0149.jpg,badger
data\raw\badger\badger-0044.jpg,badger
data\raw\badger\badger-0095.jpg,badger
data\raw\badger\badger-0169.jpg,badger
data\raw\badger\badger-0024.jpg,badger
data\raw\badger\badger-0092.jpg,badger
data\raw\badger\badger-0033.jpg,badger
data\raw\badger\badger-0258.jpg,badger
data\raw\badger\badger-0118.jpg,badger
data\raw\badger\badger-0042.jpg,badger
data\raw\badger\badger-0302.jpg,badger
data\raw\badger\badger-0029.jpg,badger
data\raw\badger\badger-0239.jpg,badger
data\raw\badger\badger-0293.jpg,badger
data\raw\badger\badger-0120.jpg,badger
data\raw\badger\badger-0130.jpg,badger
data\raw\badger\badger-0035.jpg,badger
data\raw\badger\badger-0148.jpg,badger
data\raw\badger\badger-0135.jpg,badger
data\raw\badger\badger-0285.jpg,badger
data\raw\badger\badger-0073.jpg,badger
data\raw\badger\badger-0086.jpg,badger
data\raw\badger\badger-0187.jpg,badger
data\raw\badger\badger-0233.jpg,badger
data\raw\badger\badger-0003.jpg,badger
data\raw\badger\badger-0150.jpg,badger
data\raw\badger\badger-0208.jpg,badger
data\raw\badger\badger-0048.jpg,badger
data\raw\badger\badger-0127.jpg,badger
data\raw\badger\badger-0281.jpg,badger
data\raw\badger\badger-0296.jpg,badger
data\raw\badger\badger-0046.jpg,badger
data\raw\badger\badger-0262.jpg,badger
data\raw\badger\badger-0045.jpg,badger
data\raw\badger\badger-0274.jpg,badger
data\raw\badger\badger-0254.jpg,badger
data\raw\badger\badger-0228.jpg,badger
data\raw\badger\badger-0216.jpg,badger
data\raw\badger\badger-0023.jpg,badger
data\raw\badger\badger-0016.jpg,badger
data\raw\badger\badger-0162.jpg,badger
data\raw\badger\badger-0083.jpg,badger
data\raw\badger\badger-0221.jpg,badger
data\raw\badger\badger-0194.jpg,badger
data\raw\badger\badger-0196.jpg,badger
data\raw\badger\badger-0122.jpg,badger
data\raw\badger\badger-0268.jpg,badger
data\raw\badger\badger-0041.jpg,badger
data\raw\badger\badger-0141.jpg,badger
data\raw\badger\badger-0002.jpg,badger
data\raw\badger\badger-0188.jpg,badger
data\raw\badger\badger-0283.jpg,badger
data\raw\badger\badger-0121.jpg,badger
data\raw\badger\badger-0085.jpg,badger
data\raw\badger\badger-0106.jpg,badger
data\raw\badger\badger-0026.jpg,badger
data\raw\badger\badger-0288.jpg,badger
data\raw\badger\badger-0060.jpg,badger
data\raw\badger\badger-0306.jpg,badger
data\raw\badger\badger-0255.jpg,badger
data\raw\badger\badger-0286.jpg,badger
data\raw\badger\badger-0172.jpg,badger
data\raw\badger\badger-0013.jpg,badger
data\raw\badger\badger-0063.jpg,badger
data\raw\badger\badger-0062.jpg,badger
data\raw\badger\badger-0151.jpg,badger
data\raw\badger\badger-0297.jpg,badger
data\raw\badger\badger-0028.jpg,badger
data\raw\badger\badger-0036.jpg,badger
data\raw\badger\badger-0197.jpg,badger
data\raw\badger\badger-0179.jpg,badger
data\raw\badger\badger-0222.jpg,badger
data\raw\badger\badger-0070.jpg,badger
data\raw\badger\badger-0138.jpg,badger
data\raw\badger\badger-0052.jpg,badger
data\raw\badger\badger-0055.jpg,badger
data\raw\badger\badger-0224.jpg,badger
data\raw\badger\badger-0192.jpg,badger
data\raw\badger\badger-0066.jpg,badger
data\raw\badger\badger-0307.jpg,badger
data\raw\badger\badger-0114.jpg,badger
data\raw\badger\badger-0267.jpg,badger
data\raw\badger\badger-0021.jpg,badger
data\raw\badger\badger-0183.jpg,badger
data\raw\badger\badger-0218.jpg,badger
data\raw\badger\badger-0011.jpg,badger
data\raw\badger\badger-0075.jpg,badger
data\raw\badger\badger-0038.jpg,badger
data\raw\badger\badger-0295.jpg,badger
data\raw\badger\badger-0232.jpg,badger
data\raw\badger\badger-0266.jpg,badger
data\raw\badger\badger-0210.jpg,badger
data\raw\badger\badger-0102.jpg,badger
data\raw\badger\badger-0275.jpg,badger
data\raw\badger\badger-0252.jpg,badger
data\raw\badger\badger-0250.jpg,badger
data\raw\badger\badger-0147.jpg,badger
data\raw\badger\badger-0309.jpg,badger
data\raw\blue_whale\blue_whale-0156.jpg,blue_whale
data\raw\blue_whale\blue_whale-0167.jpg,blue_whale
data\raw\blue_whale\blue_whale-0023.jpg,blue_whale
data\raw\blue_whale\blue_whale-0095.jpg,blue_whale
data\raw\blue_whale\blue_whale-0004.jpg,blue_whale
data\raw\blue_whale\blue_whale-0200.jpg,blue_whale
data\raw\blue_whale\blue_whale-0193.jpg,blue_whale
data\raw\blue_whale\blue_whale-0132.jpg,blue_whale
data\raw\blue_whale\blue_whale-0044.jpg,blue_whale
data\raw\blue_whale\blue_whale-0066.jpg,blue_whale
data\raw\blue_whale\blue_whale-0236.jpg,blue_whale
data\raw\blue_whale\blue_whale-0204.jpg,blue_whale
data\raw\blue_whale\blue_whale-0208.jpg,blue_whale
data\raw\blue_whale\blue_whale-0176.jpg,blue_whale
data\raw\blue_whale\blue_whale-0214.jpg,blue_whale
data\raw\blue_whale\blue_whale-0080.jpg,blue_whale
data\raw\blue_whale\blue_whale-0242.jpg,blue_whale
data\raw\blue_whale\blue_whale-0020.jpg,blue_whale
data\raw\blue_whale\blue_whale-0102.jpg,blue_whale
data\raw\blue_whale\blue_whale-0092.jpg,blue_whale
data\raw\blue_whale\blue_whale-0065.jpg,blue_whale
data\raw\blue_whale\blue_whale-0234.jpg,blue_whale
data\raw\blue_whale\blue_whale-0126.jpg,blue_whale
data\raw\blue_whale\blue_whale-0164.jpg,blue_whale
data\raw\blue_whale\blue_whale-0183.jpg,blue_whale
data\raw\blue_whale\blue_whale-0174.jpg,blue_whale
data\raw\blue_whale\blue_whale-0150.jpg,blue_whale
data\raw\blue_whale\blue_whale-0131.jpg,blue_whale
data\raw\blue_whale\blue_whale-0111.jpg,blue_whale
data\raw\blue_whale\blue_whale-0112.jpg,blue_whale
data\raw\blue_whale\blue_whale-0218.jpg,blue_whale
data\raw\blue_whale\blue_whale-0100.jpg,blue_whale
data\raw\blue_whale\blue_whale-0079.jpg,blue_whale
data\raw\blue_whale\blue_whale-0067.jpg,blue_whale
data\raw\blue_whale\blue_whale-0022.jpg,blue_whale
data\raw\blue_whale\blue_whale-0238.jpg,blue_whale
data\raw\blue_whale\blue_whale-0144.jpg,blue_whale
data\raw\blue_whale\blue_whale-0161.jpg,blue_whale
data\raw\blue_whale\blue_whale-0055.jpg,blue_whale
data\raw\blue_whale\blue_whale-0041.jpg,blue_whale
data\raw\blue_whale\blue_whale-0038.jpg,blue_whale
data\raw\blue_whale\blue_whale-0162.jpg,blue_whale
data\raw\blue_whale\blue_whale-0241.jpg,blue_whale
data\raw\blue_whale\blue_whale-0081.jpg,blue_whale
data\raw\blue_whale\blue_whale-0123.jpg,blue_whale
data\raw\blue_whale\blue_whale-0163.jpg,blue_whale
data\raw\blue_whale\blue_whale-0070.jpg,blue_whale
data\raw\blue_whale\blue_whale-0003.jpg,blue_whale
data\raw\blue_whale\blue_whale-0160.jpg,blue_whale
data\raw\blue_whale\blue_whale-0116.jpg,blue_whale
data\raw\blue_whale\blue_whale-0024.jpg,blue_whale
data\raw\blue_whale\blue_whale-0014.jpg,blue_whale
data\raw\blue_whale\blue_whale-0219.jpg,blue_whale
data\raw\blue_whale\blue_whale-0199.jpg,blue_whale
data\raw\blue_whale\blue_whale-0209.jpg,blue_whale
data\raw\blue_whale\blue_whale-0073.jpg,blue_whale
data\raw\blue_whale\blue_whale-0192.jpg,blue_whale
data\raw\blue_whale\blue_whale-0052.jpg,blue_whale
data\raw\blue_whale\blue_whale-0210.jpg,blue_whale
data\raw\blue_whale\blue_whale-0030.jpg,blue_whale
data\raw\blue_whale\blue_whale-0228.jpg,blue_whale
data\raw\blue_whale\blue_whale-0149.jpg,blue_whale
data\raw\blue_whale\blue_whale-0141.jpg,blue_whale
data\raw\blue_whale\blue_whale-0232.jpg,blue_whale
data\raw\blue_whale\blue_whale-0034.jpg,blue_whale
data\raw\blue_whale\blue_whale-0189.jpg,blue_whale
data\raw\blue_whale\blue_whale-0211.jpg,blue_whale
data\raw\blue_whale\blue_whale-0120.jpg,blue_whale
data\raw\blue_whale\blue_whale-0224.jpg,blue_whale
data\raw\blue_whale\blue_whale-0151.jpg,blue_whale
data\raw\blue_whale\blue_whale-0042.jpg,blue_whale
data\raw\blue_whale\blue_whale-0146.jpg,blue_whale
data\raw\blue_whale\blue_whale-0212.jpg,blue_whale
data\raw\blue_whale\blue_whale-0051.jpg,blue_whale
data\raw\blue_whale\blue_whale-0084.jpg,blue_whale
data\raw\blue_whale\blue_whale-0124.jpg,blue_whale
data\raw\blue_whale\blue_whale-0085.jpg,blue_whale
data\raw\blue_whale\blue_whale-0145.jpg,blue_whale
data\raw\blue_whale\blue_whale-0213.jpg,blue_whale
data\raw\blue_whale\blue_whale-0088.jpg,blue_whale
data\raw\blue_whale\blue_whale-0002.jpg,blue_whale
data\raw\blue_whale\blue_whale-0125.jpg,blue_whale
data\raw\blue_whale\blue_whale-0195.jpg,blue_whale
data\raw\blue_whale\blue_whale-0182.jpg,blue_whale
data\raw\blue_whale\blue_whale-0128.jpg,blue_whale
data\raw\blue_whale\blue_whale-0028.jpg,blue_whale
data\raw\blue_whale\blue_whale-0114.jpg,blue_whale
data\raw\blue_whale\blue_whale-0086.jpg,blue_whale
data\raw\blue_whale\blue_whale-0076.jpg,blue_whale
data\raw\blue_whale\blue_whale-0099.jpg,blue_whale
data\raw\blue_whale\blue_whale-0010.jpg,blue_whale
data\raw\blue_whale\blue_whale-0202.jpg,blue_whale
data\raw\blue_whale\blue_whale-0094.jpg,blue_whale
data\raw\blue_whale\blue_whale-0152.jpg,blue_whale
data\raw\blue_whale\blue_whale-0087.jpg,blue_whale
data\raw\blue_whale\blue_whale-0206.jpg,blue_whale
data\raw\blue_whale\blue_whale-0215.jpg,blue_whale
data\raw\blue_whale\blue_whale-0007.jpg,blue_whale
data\raw\blue_whale\blue_whale-0025.jpg,blue_whale
data\raw\blue_whale\blue_whale-0093.jpg,blue_whale
data\raw\blue_whale\blue_whale-0069.jpg,blue_whale
data\raw\blue_whale\blue_whale-0169.jpg,blue_whale
data\raw\blue_whale\blue_whale-0130.jpg,blue_whale
data\raw\blue_whale\blue_whale-0205.jpg,blue_whale
data\raw\blue_whale\blue_whale-0011.jpg,blue_whale
data\raw\blue_whale\blue_whale-0155.jpg,blue_whale
data\raw\blue_whale\blue_whale-0043.jpg,blue_whale
data\raw\blue_whale\blue_whale-0027.jpg,blue_whale
data\raw\blue_whale\blue_whale-0207.jpg,blue_whale
data\raw\blue_whale\blue_whale-0032.jpg,blue_whale
data\raw\blue_whale\blue_whale-0050.jpg,blue_whale
data\raw\blue_whale\blue_whale-0177.jpg,blue_whale
data\raw\blue_whale\blue_whale-0068.jpg,blue_whale
data\raw\blue_whale\blue_whale-0117.jpg,blue_whale
data\raw\blue_whale\blue_whale-0054.jpg,blue_whale
data\raw\blue_whale\blue_whale-0178.jpg,blue_whale
data\raw\blue_whale\blue_whale-0072.jpg,blue_whale
data\raw\blue_whale\blue_whale-0008.jpg,blue_whale
data\raw\blue_whale\blue_whale-0191.jpg,blue_whale
data\raw\blue_whale\blue_whale-0159.jpg,blue_whale
data\raw\blue_whale\blue_whale-0104.jpg,blue_whale
data\raw\blue_whale\blue_whale-0019.jpg,blue_whale
data\raw\blue_whale\blue_whale-0091.jpg,blue_whale
data\raw\blue_whale\blue_whale-0142.jpg,blue_whale
data\raw\blue_whale\blue_whale-0133.jpg,blue_whale
data\raw\blue_whale\blue_whale-0198.jpg,blue_whale
data\raw\blue_whale\blue_whale-0196.jpg,blue_whale
data\raw\blue_whale\blue_whale-0179.jpg,blue_whale
data\raw\blue_whale\blue_whale-0122.jpg,blue_whale
data\raw\blue_whale\blue_whale-0048.jpg,blue_whale
data\raw\blue_whale\blue_whale-0220.jpg,blue_whale
data\raw\blue_whale\blue_whale-0147.jpg,blue_whale
data\raw\blue_whale\blue_whale-0039.jpg,blue_whale
data\raw\blue_whale\blue_whale-0233.jpg,blue_whale
data\raw\blue_whale\blue_whale-0107.jpg,blue_whale
data\raw\blue_whale\blue_whale-0157.jpg,blue_whale
data\raw\blue_whale\blue_whale-0135.jpg,blue_whale
data\raw\blue_whale\blue_whale-0203.jpg,blue_whale
data\raw\blue_whale\blue_whale-0190.jpg,blue_whale
data\raw\blue_whale\blue_whale-0171.jpg,blue_whale
data\raw\blue_whale\blue_whale-0127.jpg,blue_whale
data\raw\blue_whale\blue_whale-0110.jpg,blue_whale
data\raw\blue_whale\blue_whale-0045.jpg,blue_whale
data\raw\blue_whale\blue_whale-0143.jpg,blue_whale
data\raw\blue_whale\blue_whale-0239.jpg,blue_whale
data\raw\blue_whale\blue_whale-0188.jpg,blue_whale
data\raw\blue_whale\blue_whale-0201.jpg,blue_whale
data\raw\blue_whale\blue_whale-0106.jpg,blue_whale
data\raw\blue_whale\blue_whale-0057.jpg,blue_whale
data\raw\blue_whale\blue_whale-0134.jpg,blue_whale
data\raw\blue_whale\blue_whale-0037.jpg,blue_whale
data\raw\blue_whale\blue_whale-0078.jpg,blue_whale
data\raw\blue_whale\blue_whale-0061.jpg,blue_whale
data\raw\blue_whale\blue_whale-0083.jpg,blue_whale
data\raw\blue_whale\blue_whale-0172.jpg,blue_whale
data\raw\blue_whale\blue_whale-0181.jpg,blue_whale
data\raw\blue_whale\blue_whale-0082.jpg,blue_whale
data\raw\blue_whale\blue_whale-0148.jpg,blue_whale
data\raw\blue_whale\blue_whale-0226.jpg,blue_whale
data\raw\blue_whale\blue_whale-0075.jpg,blue_whale
data\raw\blue_whale\blue_whale-0129.jpg,blue_whale
data\raw\blue_whale\blue_whale-0036.jpg,blue_whale
data\raw\blue_whale\blue_whale-0015.jpg,blue_whale
data\raw\blue_whale\blue_whale-0056.jpg,blue_whale
data\raw\blue_whale\blue_whale-0216.jpg,blue_whale
data\raw\blue_whale\blue_whale-0060.jpg,blue_whale
data\raw\blue_whale\blue_whale-0113.jpg,blue_whale
data\raw\blue_whale\blue_whale-0103.jpg,blue_whale
data\raw\blue_whale\blue_whale-0012.jpg,blue_whale
data\raw\blue_whale\blue_whale-0063.jpg,blue_whale
data\raw\brown_bear\brown_bear-0191.jpg,brown_bear
data\raw\brown_bear\brown_bear-0068.jpg,brown_bear
data\raw\brown_bear\brown_bear-0268.jpg,brown_bear
data\raw\brown_bear\brown_bear-0244.jpg,brown_bear
data\raw\brown_bear\brown_bear-0218.jpg,brown_bear
data\raw\brown_bear\brown_bear-0216.jpg,brown_bear
data\raw\brown_bear\brown_bear-0185.jpg,brown_bear
data\raw\brown_bear\brown_bear-0135.jpg,brown_bear
data\raw\brown_bear\brown_bear-0198.jpg,brown_bear
data\raw\brown_bear\brown_bear-0061.jpg,brown_bear
data\raw\brown_bear\brown_bear-0058.jpg,brown_bear
data\raw\brown_bear\brown_bear-0143.jpg,brown_bear
data\raw\brown_bear\brown_bear-0006.jpg,brown_bear
data\raw\brown_bear\brown_bear-0293.jpg,brown_bear
